Srno,Style,Type,File path
1381,Athleisure,Footwear,C:/Outfit Builder/static/images_dataset/image1381.jpg
1382,Athleisure,Footwear,C:/Outfit Builder/static/images_dataset/image1382.jpg
1383,Athleisure,Footwear,C:/Outfit Builder/static/images_dataset/image1383.jpg
1384,Athleisure,Footwear,C:/Outfit Builder/static/images_dataset/image1384.jpg
1385,Athleisure,Footwear,C:/Outfit Builder/static/images_dataset/image1385.jpg
1386,Athleisure,Footwear,C:/Outfit Builder/static/images_dataset/image1386.jpg
1387,Athleisure,Footwear,C:/Outfit Builder/static/images_dataset/image1387.jpg
1388,Athleisure,Footwear,C:/Outfit Builder/static/images_dataset/image1388.jpg
1389,Athleisure,Footwear,C:/Outfit Builder/static/images_dataset/image1389.jpg
1390,Athleisure,Footwear,C:/Outfit Builder/static/images_dataset/image1390.jpg
1391,Athleisure,Footwear,C:/Outfit Builder/static/images_dataset/image1391.jpg
1392,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1392.jpg
1393,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1393.jpg
1394,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1394.jpg
1395,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1395.jpg
1396,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1396.jpg
1397,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1397.jpg
1398,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1398.jpg
1399,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1399.jpg
1400,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1400.jpg
1401,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1401.jpg
1402,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1402.jpg
1403,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1403.jpg
1404,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1404.jpg
1405,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1405.jpg
1406,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1406.jpg
1407,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1407.jpg
1408,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1408.jpg
1409,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1409.jpg
1410,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1410.jpg
1411,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1411.jpg
1412,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1412.jpg
1413,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1413.jpg
1414,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1414.jpg
1415,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1415.jpg
1416,Athleisure,Fullbody wear,C:/Outfit Builder/static/images_dataset/image1416.jpg
1417,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1417.jpg
1418,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1418.jpg
1419,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1419.jpg
1420,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1420.jpg
1421,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1421.jpg
1422,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1422.jpg
1423,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1423.jpg
1424,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1424.jpg
1425,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1425.jpg
1426,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1426.jpg
1427,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1427.jpg
1428,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1428.jpg
1429,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1429.jpg
1430,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1430.jpg
1431,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1431.jpg
1432,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1432.jpg
1433,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1433.jpg
1434,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1434.jpg
1435,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1435.jpg
1436,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1436.jpg
1437,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1437.jpg
1438,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1438.jpg
1439,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1439.jpg
1440,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1440.jpg
1441,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1441.jpg
1442,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1442.jpg
1443,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1443.jpg
1444,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1444.jpg
1445,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1445.jpg
1446,Athleisure,Lowerbody wear,C:/Outfit Builder/static/images_dataset/image1446.jpg
1447,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1447.jpg
1448,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1448.jpg
1449,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1449.jpg
1450,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1450.jpg
1451,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1451.jpg
1452,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1452.jpg
1453,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1453.jpg
1454,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1454.jpg
1455,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1455.jpg
1456,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1456.jpg
1457,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1457.jpg
1458,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1458.jpg
1459,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1459.jpg
1460,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1460.jpg
1461,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1461.jpg
1462,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1462.jpg
1463,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1463.jpg
1464,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1464.jpg
1465,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1465.jpg
1466,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1466.jpg
1467,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1467.jpg
1468,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1468.jpg
1469,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1469.jpg
1470,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1470.jpg
1471,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1471.jpg
1472,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1472.jpg
1473,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1473.jpg
1474,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1474.jpg
1475,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1475.jpg
1476,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1476.jpg
1477,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1477.jpg
1478,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1478.jpg
1479,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1479.jpg
1480,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1480.jpg
1481,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1481.jpg
1482,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1482.jpg
1483,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1483.jpg
1484,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1484.jpg
1485,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1485.jpg
1486,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1486.jpg
1487,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1487.jpg
1488,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1488.jpg
1489,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1489.jpg
1490,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1490.jpg
1491,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1491.jpg
1492,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1492.jpg
1493,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1493.jpg
1494,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1494.jpg
1495,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1495.jpg
1496,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1496.jpg
1497,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1497.jpg
1498,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1498.jpg
1499,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1499.jpg
1500,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1500.jpg
1501,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1501.jpg
1502,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1502.jpg
1503,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1503.jpg
1504,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1504.jpg
1505,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1505.jpg
1506,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1506.jpg
1507,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1507.jpg
1508,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1508.jpg
1509,Athleisure,Upperbody wear,C:/Outfit Builder/static/images_dataset/image1509.jpg
